DateKey,ProductKey,CustomerKey,RegionKey,SalespersonKey,DepartmentKey,CurrencyKey,Quantity,Revenue,Cost,Profit,Budget,Forecast,ProductCode,ProductName,Category,StandardCost,ListPrice,CustomerCode,CustomerName,CustomerType,Industry,City,Country,CustomerSince,IsActive
20245627,252,614,4,3,2,3,13,3915.04,3321.76,593.28,3975.28,3825.2,P0252,Aftertreatment Product 252,Aftertreatment,486,396,C00614,"Lee, Barton and Martin",Fleet,Automotive,Nelsonmouth,Austria,2026-02-13,1
20232413,24,1017,7,8,2,5,15,1656.54,1322.2,334.34,1734.58,1618.94,P0024,Aftertreatment Product 24,Aftertreatment,382,526,C01017,Salas-Ross,Fleet,Automotive,North Samanthahaven,France,2020-03-26,1
20242264,405,1161,8,32,10,2,7,1166.49,781.56,384.93,1188.02,1213.97,P0405,Cooling Systems Product 405,Cooling Systems,129,167,C01161,"Rivera, Turner and Beck",Distributor,Transportation,Robertshaven,Germany,2018-02-15,1
20238558,162,2447,9,28,5,3,13,2945.86,2114.04,831.82,3049.29,3156.79,P0162,Sensors Product 162,Sensors,284,405,C02447,"Lopez, Jones and Burton",OEM,Automotive,Wendyberg,Germany,2021-08-05,1
20236588,292,3918,8,114,1,1,2,888.75,688.18,200.57,870.53,896.88,P0292,Aftertreatment Product 292,Aftertreatment,465,130,C03918,Williams-Holloway,Fleet,Transportation,Stacymouth,France,2020-07-30,1
20230430,252,2574,4,16,9,4,16,1002.78,751.37,251.41,960.64,1006.01,P0252,Aftertreatment Product 252,Aftertreatment,486,396,C02574,Vincent LLC,Distributor,Manufacturing,Cameronfurt,Austria,2016-11-12,1
20247229,388,2400,1,11,9,2,4,2238.57,1393.71,844.86,2203.72,2226.26,P0388,Aftertreatment Product 388,Aftertreatment,170,132,C02400,"Martinez, Chavez and Ross",Distributor,Manufacturing,New Frank,Belgium,2025-10-08,1
20229490,79,4610,10,59,10,4,7,801.43,642.13,159.3,769.44,867.14,P0079,Fuel Systems Product 79,Fuel Systems,182,426,C04610,"Hester, Hess and Frederick",Fleet,Automotive,North Sonya,Spain,2020-04-22,1
20256133,134,4166,3,16,5,3,15,4577.15,3234.06,1343.09,4530.76,4984.45,P0134,Fuel Systems Product 134,Fuel Systems,256,227,C04166,Davis-Morgan,Distributor,Manufacturing,New Patricia,Belgium,2021-07-22,1
20235539,318,4041,4,100,6,1,12,797.16,673.62,123.54,800.42,778.1,P0318,Sensors Product 318,Sensors,407,237,C04041,Torres Inc,Distributor,Transportation,West Karen,France,2025-09-12,1
20245225,72,2219,4,115,4,1,7,3876.37,2845.66,1030.71,3685.16,4235.88,P0072,Filtration Product 72,Filtration,99,254,C02219,Townsend Ltd,Distributor,Manufacturing,South Meagan,Italy,2018-09-15,1
20231294,54,2161,4,37,5,5,8,3536.68,2812.06,724.62,3585.07,3629.36,P0054,Electronics Product 54,Electronics,301,825,C02161,Hunt-Guerrero,Fleet,Automotive,West Sue,Belgium,2024-03-21,1
20254021,425,3835,10,90,7,3,2,960.78,718.41,242.37,988.27,986.0,P0425,Sensors Product 425,Sensors,236,818,C03835,Roach-Duarte,Fleet,Automotive,Nancyland,Italy,2016-11-23,1
20250747,333,900,2,101,4,5,2,4761.82,3656.85,1104.97,4735.81,4823.7,P0333,Aftertreatment Product 333,Aftertreatment,409,194,C00900,Brandt-White,Distributor,Transportation,New Matthewfort,France,2017-08-21,1
20224532,217,561,2,104,8,3,4,767.53,679.13,88.4,794.95,835.32,P0217,Turbochargers Product 217,Turbochargers,436,835,C00561,Hardin-Stewart,Fleet,Transportation,East Karachester,Poland,2022-01-31,1
20234267,289,2720,9,100,8,2,5,4985.13,3887.8,1097.33,4797.86,5141.0,P0289,Fuel Systems Product 289,Fuel Systems,169,373,C02720,Mayer-Smith,OEM,Transportation,Emilyhaven,Spain,2021-12-07,1
20228850,356,2639,1,71,3,3,13,3903.49,3275.29,628.2,4037.48,3867.38,P0356,Filtration Product 356,Filtration,250,324,C02639,Medina-Durham,Distributor,Automotive,Michaelfurt,Austria,2026-04-11,1
20230444,55,3374,9,82,8,5,4,141.86,111.27,30.59,140.78,143.93,P0055,Fuel Systems Product 55,Fuel Systems,389,928,C03374,"Walker, Hardin and Anderson",Distributor,Manufacturing,Schaeferfort,Spain,2026-07-09,1
20227523,440,3573,4,35,2,4,10,1876.41,1217.05,659.36,1895.98,1852.88,P0440,Sensors Product 440,Sensors,382,762,C03573,Miller Inc,Distributor,Manufacturing,Port Sheenamouth,Germany,2024-12-18,1
20244230,98,1167,4,54,4,5,11,4029.87,2745.07,1284.8,3864.27,4373.93,P0098,Filtration Product 98,Filtration,94,362,C01167,Ware and Sons,Distributor,Transportation,North Christian,Sweden,2018-08-14,1
20251289,204,3672,2,12,1,5,6,3452.42,2616.64,835.78,3401.24,3474.2,P0204,Filtration Product 204,Filtration,430,301,C03672,"Mcdaniel, Newman and Johnson",Distributor,Manufacturing,Rhondamouth,Poland,2016-09-11,1
20244964,6,3075,2,101,10,2,18,4604.08,2835.71,1768.37,4478.83,4595.14,P0006,Cooling Systems Product 6,Cooling Systems,345,257,C03075,"White, Green and Ortiz",Distributor,Automotive,Adamsfort,Belgium,2021-04-26,1
20246942,41,4939,2,57,9,2,10,4101.85,2604.13,1497.72,4298.1,4506.91,P0041,Fuel Systems Product 41,Fuel Systems,90,256,C04939,Wiley-Lee,Fleet,Manufacturing,Carlafort,Belgium,2017-11-19,1
20231693,260,1363,8,118,9,5,20,1765.9,1357.52,408.38,1726.08,1900.03,P0260,Cooling Systems Product 260,Cooling Systems,369,254,C01363,"Carroll, Mitchell and Snyder",Distributor,Automotive,Melissafort,Sweden,2019-06-20,1
20226386,488,4016,4,23,2,3,14,2615.14,2215.91,399.23,2500.93,2818.34,P0488,Filtration Product 488,Filtration,167,240,C04016,Paul-Mendoza,Fleet,Transportation,Emilyview,Belgium,2023-12-29,1
20224262,490,4556,7,21,10,1,14,2061.1,1765.22,295.88,2133.03,2018.45,P0490,Filtration Product 490,Filtration,178,560,C04556,Mitchell-Johnson,OEM,Transportation,Lake Charleschester,Italy,2024-02-16,1
20232760,287,413,4,89,9,2,6,2643.87,2041.99,601.88,2692.86,2792.5,P0287,Electronics Product 287,Electronics,63,884,C00413,Andrews-Lyons,Distributor,Transportation,North Xavierberg,Italy,2017-01-17,1
20246847,488,373,8,17,9,4,14,3316.86,2865.99,450.87,3380.32,3354.97,P0488,Filtration Product 488,Filtration,167,240,C00373,Edwards-Arnold,Fleet,Automotive,Taylorville,France,2021-04-04,1
20224487,421,3633,10,44,5,4,15,3229.38,2118.33,1111.05,3352.33,3096.72,P0421,Sensors Product 421,Sensors,88,105,C03633,"Robbins, Moore and Smith",OEM,Automotive,East Stephen,Belgium,2026-04-09,1
20224816,65,3397,6,115,6,1,19,807.0,639.55,167.45,819.56,777.71,P0065,Filtration Product 65,Filtration,144,887,C03397,Watkins-Lawson,Fleet,Transportation,Catherineport,France,2023-01-10,1
20242311,166,2074,8,6,4,1,3,3590.05,2206.74,1383.31,3611.21,3770.71,P0166,Filtration Product 166,Filtration,399,723,C02074,"Branch, Dillon and Benton",OEM,Automotive,Chrisside,Netherlands,2024-12-12,1
20260072,355,2004,10,5,9,2,19,439.4,389.05,50.35,445.18,448.76,P0355,Electronics Product 355,Electronics,166,924,C02004,"Brown, Baker and Gutierrez",Fleet,Transportation,Kennedyville,Poland,2023-08-15,1
20251458,292,4266,1,60,7,1,18,659.66,449.02,210.64,656.19,695.72,P0292,Aftertreatment Product 292,Aftertreatment,465,130,C04266,Ramirez LLC,Fleet,Manufacturing,East Bonnie,Sweden,2016-08-21,1
20221140,40,187,8,114,7,1,13,3938.73,3292.61,646.12,4080.69,3935.55,P0040,Electronics Product 40,Electronics,462,786,C00187,Murphy-Adams,Distributor,Manufacturing,Paulville,Sweden,2022-10-11,1
20225907,112,966,2,56,3,1,3,4378.98,3917.09,461.89,4581.21,4376.2,P0112,Cooling Systems Product 112,Cooling Systems,416,407,C00966,"Martinez, Schroeder and Fitzpatrick",Fleet,Automotive,Jamesland,Sweden,2019-01-02,1
20223038,136,2905,3,99,6,2,16,2121.6,1640.94,480.66,2225.58,2143.77,P0136,Cooling Systems Product 136,Cooling Systems,216,619,C02905,Lopez Ltd,OEM,Automotive,Jillstad,Austria,2024-01-20,1
20241118,446,4586,3,63,6,2,4,2838.99,1883.41,955.58,2932.2,2709.94,P0446,Fuel Systems Product 446,Fuel Systems,211,595,C04586,Phillips Group,OEM,Manufacturing,Port Matthewstad,Italy,2022-07-10,1
20260419,72,4845,2,78,3,1,14,1977.11,1364.16,612.95,1883.68,1904.6,P0072,Filtration Product 72,Filtration,99,254,C04845,Morton LLC,OEM,Transportation,Oliviaborough,Germany,2026-01-23,1
20231973,315,1955,1,70,6,5,18,4644.58,3534.14,1110.44,4688.17,4823.69,P0315,Cooling Systems Product 315,Cooling Systems,222,841,C01955,"Mccall, Francis and Ramos",Distributor,Automotive,North Melindaview,Netherlands,2025-10-17,1
20232484,54,2859,9,45,10,4,2,2409.06,1711.77,697.29,2306.24,2548.76,P0054,Electronics Product 54,Electronics,301,825,C02859,Cunningham and Sons,Fleet,Manufacturing,Freemantown,Germany,2025-08-30,1
20256131,87,2209,9,12,5,3,20,891.5,570.32,321.18,866.52,970.57,P0087,Turbochargers Product 87,Turbochargers,199,502,C02209,"Bailey, Long and Lewis",Distributor,Manufacturing,Port Maryton,Italy,2024-07-30,1
20241319,223,2419,5,104,6,2,2,4538.67,3836.18,702.49,4749.35,4912.51,P0223,Aftertreatment Product 223,Aftertreatment,270,307,C02419,Thornton-Velazquez,Distributor,Automotive,Christopherhaven,Germany,2019-08-24,1
20251596,153,2487,6,27,1,3,5,1568.98,1166.75,402.23,1519.65,1675.37,P0153,Electronics Product 153,Electronics,190,922,C02487,Bowers-Harrell,Distributor,Transportation,Lake Lydiastad,Poland,2020-08-25,1
20227097,250,2531,2,70,6,1,1,3271.87,2281.73,990.14,3385.44,3344.0,P0250,Filtration Product 250,Filtration,54,887,C02531,Sanchez-Parrish,Distributor,Manufacturing,Manningfort,Belgium,2018-02-25,1
20252330,251,359,7,100,6,1,16,2311.86,1959.96,351.9,2425.43,2271.82,P0251,Sensors Product 251,Sensors,385,817,C00359,Morris-Cruz,OEM,Automotive,North Gregory,Spain,2024-02-21,1
20251675,74,4451,1,61,4,5,19,4884.56,2934.17,1950.39,5117.25,4996.92,P0074,Sensors Product 74,Sensors,140,914,C04451,Collins and Sons,Distributor,Transportation,North James,Belgium,2020-04-19,1
20250438,118,2094,1,91,3,4,7,2965.55,2567.88,397.67,2853.72,2937.15,P0118,Turbochargers Product 118,Turbochargers,151,106,C02094,Choi PLC,Fleet,Manufacturing,Kennethfort,Poland,2018-06-24,1
20236672,281,2788,7,28,7,4,8,3561.73,3014.03,547.7,3468.58,3748.0,P0281,Fuel Systems Product 281,Fuel Systems,223,797,C02788,"Schmidt, Hernandez and Kennedy",OEM,Manufacturing,East Paulaville,Poland,2024-06-19,1
20249162,321,1539,9,15,5,3,16,582.41,406.74,175.67,578.64,575.44,P0321,Cooling Systems Product 321,Cooling Systems,340,488,C01539,Brooks LLC,OEM,Manufacturing,Greenshire,Germany,2024-05-06,1
20222945,127,4481,10,32,8,3,19,2023.85,1430.15,593.7,2030.92,1967.22,P0127,Aftertreatment Product 127,Aftertreatment,488,991,C04481,"Boyd, Riddle and Dean",Fleet,Manufacturing,Port Stevenview,Spain,2019-08-05,1
20226698,465,4811,4,20,10,3,7,2319.02,1400.96,918.06,2275.47,2326.78,P0465,Fuel Systems Product 465,Fuel Systems,52,135,C04811,Mcneil and Sons,Distributor,Manufacturing,Bethanyfort,Sweden,2025-12-28,1
20255264,130,4885,1,111,5,3,19,2639.19,2177.63,461.56,2638.24,2801.38,P0130,Cooling Systems Product 130,Cooling Systems,452,145,C04885,Wallace-Collier,Distributor,Transportation,East Michael,Poland,2018-01-13,1
20220434,478,2405,9,65,1,1,11,1574.02,1194.43,379.59,1553.38,1727.25,P0478,Filtration Product 478,Filtration,181,926,C02405,"Mahoney, Sanchez and Pierce",Fleet,Transportation,New Antonio,Austria,2019-10-27,1
20229826,464,4690,3,37,6,4,1,1069.36,853.01,216.35,1118.0,1140.74,P0464,Filtration Product 464,Filtration,103,843,C04690,Logan Inc,Distributor,Automotive,Vanessafurt,Netherlands,2019-02-10,1
20259524,288,2898,10,89,3,5,6,4230.8,2982.5,1248.3,4285.24,4188.5,P0288,Sensors Product 288,Sensors,78,583,C02898,Williams-Acosta,OEM,Transportation,Huertatown,Sweden,2020-03-29,1
20246694,207,1813,10,46,6,4,15,3717.24,2343.71,1373.53,3558.29,3730.82,P0207,Filtration Product 207,Filtration,343,630,C01813,Hunter PLC,Fleet,Manufacturing,Perryburgh,France,2019-01-10,1
20250543,179,3523,10,63,5,2,18,2307.35,1575.08,732.27,2419.45,2434.3,P0179,Sensors Product 179,Sensors,202,270,C03523,"Reeves, Martinez and Brown",Fleet,Automotive,Lake Amy,Austria,2023-05-09,1
20226686,155,4383,1,1,7,4,16,3334.13,2959.04,375.09,3216.55,3208.54,P0155,Fuel Systems Product 155,Fuel Systems,406,343,C04383,Bailey-Ryan,Distributor,Transportation,Adkinschester,Italy,2021-09-26,1
20228778,403,4279,1,22,6,2,9,611.12,467.94,143.18,603.11,580.66,P0403,Fuel Systems Product 403,Fuel Systems,144,701,C04279,Kaufman PLC,Fleet,Automotive,New Stephaniemouth,Sweden,2018-11-25,1
20241887,159,4015,7,87,5,3,12,1926.65,1680.18,246.47,1876.45,2029.19,P0159,Filtration Product 159,Filtration,180,372,C04015,"Adams, Parker and Rodriguez",Fleet,Automotive,Arnoldshire,Italy,2024-06-18,1
20243544,258,3371,2,17,9,1,2,3410.83,2799.32,611.51,3553.44,3614.29,P0258,Filtration Product 258,Filtration,160,553,C03371,"Wright, Middleton and Evans",Distributor,Automotive,Brianfurt,Italy,2017-02-02,1
20240888,202,857,5,39,8,1,3,1218.52,790.66,427.86,1249.63,1195.18,P0202,Turbochargers Product 202,Turbochargers,235,182,C00857,Martinez-Yang,OEM,Automotive,Castillofurt,Netherlands,2022-06-26,1
20241605,492,2918,1,107,7,4,9,160.09,117.2,42.89,165.25,155.23,P0492,Fuel Systems Product 492,Fuel Systems,164,323,C02918,"Miller, Morris and Murphy",OEM,Transportation,Bryanmouth,Netherlands,2024-08-18,1
20220989,64,4780,6,100,5,4,1,2421.9,1821.02,600.88,2506.44,2355.42,P0064,Cooling Systems Product 64,Cooling Systems,430,732,C04780,Brown-Hayes,Distributor,Automotive,West Jacobburgh,Belgium,2022-05-11,1
20221823,67,1930,10,22,10,2,19,4865.42,3024.68,1840.74,4885.87,5012.69,P0067,Turbochargers Product 67,Turbochargers,160,257,C01930,Thomas Inc,Distributor,Transportation,Tracyland,Poland,2023-08-18,1
20248554,164,3970,10,49,7,2,1,495.99,373.22,122.77,483.57,508.39,P0164,Turbochargers Product 164,Turbochargers,99,253,C03970,Lewis LLC,Distributor,Transportation,East Carla,Italy,2017-12-14,1
20254132,427,1784,10,116,2,4,10,4863.87,3668.51,1195.36,5070.7,5294.04,P0427,Sensors Product 427,Sensors,314,409,C01784,Watts and Sons,Fleet,Transportation,South Vanessa,Sweden,2022-01-14,1
20225060,297,2273,5,49,10,5,17,3204.67,2824.41,380.26,3329.71,3074.58,P0297,Electronics Product 297,Electronics,158,281,C02273,Cruz-Hughes,OEM,Manufacturing,South William,Germany,2024-12-09,1
20233275,243,3165,7,46,10,1,20,1386.07,916.0,470.07,1382.42,1395.98,P0243,Fuel Systems Product 243,Fuel Systems,174,391,C03165,"Taylor, Hernandez and Johnson",Fleet,Transportation,Port Jennifer,Germany,2025-09-19,1
20249254,226,4550,4,29,3,1,8,1907.26,1555.26,352.0,1898.55,1918.78,P0226,Sensors Product 226,Sensors,473,523,C04550,Henry-Daniel,Distributor,Automotive,North Juan,Netherlands,2024-02-07,1
20258189,313,3544,9,58,5,1,14,4209.53,3562.55,646.98,4031.2,4167.76,P0313,Cooling Systems Product 313,Cooling Systems,197,588,C03544,Steele Ltd,OEM,Transportation,Smithland,Italy,2021-01-22,1
20252302,377,2127,6,47,8,5,12,434.11,274.01,160.1,421.56,475.47,P0377,Electronics Product 377,Electronics,179,258,C02127,Pearson Inc,Distributor,Manufacturing,Michelestad,Italy,2024-05-01,1
20233867,58,230,9,36,3,3,19,868.38,557.88,310.5,852.59,890.62,P0058,Sensors Product 58,Sensors,250,741,C00230,Harris-Cooke,Fleet,Manufacturing,Terrellshire,France,2025-08-07,1
20241086,290,639,3,30,6,4,19,4170.61,2742.83,1427.78,4019.76,4471.98,P0290,Fuel Systems Product 290,Fuel Systems,374,318,C00639,Love-Singh,OEM,Manufacturing,Port Sarah,Germany,2021-12-23,1
20232466,487,2604,8,114,9,5,7,2446.26,2083.1,363.16,2537.78,2582.17,P0487,Turbochargers Product 487,Turbochargers,77,981,C02604,Sanchez-Nelson,Distributor,Transportation,Noahview,Sweden,2021-01-16,1
20238119,335,421,6,15,1,5,6,2084.68,1286.55,798.13,2154.53,2181.78,P0335,Cooling Systems Product 335,Cooling Systems,434,418,C00421,Smith Inc,OEM,Transportation,Royfort,Germany,2018-07-23,1
20226425,229,4413,2,35,7,5,10,2804.3,2410.14,394.16,2863.97,3029.31,P0229,Cooling Systems Product 229,Cooling Systems,283,213,C04413,"Thomas, Marks and Austin",Distributor,Manufacturing,North Melinda,Spain,2025-03-04,1
20230268,124,3971,8,69,8,1,2,4239.98,2830.65,1409.33,4213.45,4131.35,P0124,Turbochargers Product 124,Turbochargers,212,315,C03971,Mitchell Ltd,Distributor,Transportation,West Danamouth,Poland,2018-12-05,1
20259627,139,2023,1,118,6,2,1,1965.54,1515.01,450.53,1927.88,1947.56,P0139,Filtration Product 139,Filtration,167,1000,C02023,"Sanders, Fuller and James",Fleet,Transportation,Port Nancymouth,Netherlands,2020-02-27,1
20245883,276,417,10,77,4,4,14,1735.07,1130.72,604.35,1788.75,1848.59,P0276,Sensors Product 276,Sensors,475,986,C00417,"Franklin, Johns and Lewis",Fleet,Automotive,Cruzbury,Spain,2023-07-27,1
20249827,180,304,3,10,6,2,19,3607.1,2765.63,841.47,3612.51,3715.64,P0180,Filtration Product 180,Filtration,163,558,C00304,Hill Ltd,OEM,Manufacturing,Port Kevinland,Italy,2022-12-14,1
20253405,51,1191,1,36,4,5,20,3359.8,2943.93,415.87,3224.56,3542.52,P0051,Electronics Product 51,Electronics,420,511,C01191,"Johnston, May and Curtis",OEM,Transportation,Theresaborough,Spain,2024-08-10,1
20251261,14,4658,10,23,2,2,7,2743.37,1749.31,994.06,2640.64,2866.19,P0014,Electronics Product 14,Electronics,120,660,C04658,Martinez-Compton,Fleet,Transportation,Baldwinville,Netherlands,2022-02-12,1
20249960,216,762,7,35,2,1,1,1661.99,1369.85,292.14,1741.83,1654.1,P0216,Cooling Systems Product 216,Cooling Systems,366,240,C00762,Wright-Short,Distributor,Manufacturing,Port Stephenmouth,Austria,2023-09-18,1
20256355,179,1227,9,25,9,2,10,1532.18,1231.1,301.08,1468.1,1669.58,P0179,Sensors Product 179,Sensors,202,270,C01227,Arnold Group,Fleet,Manufacturing,East John,Spain,2018-08-13,1
20234190,155,1479,4,117,1,4,8,968.08,581.86,386.22,1015.79,930.44,P0155,Fuel Systems Product 155,Fuel Systems,406,343,C01479,"Yu, Brown and Cook",Distributor,Automotive,Connorport,Poland,2020-02-06,1
20253872,364,1798,7,74,6,4,7,4813.4,3879.71,933.69,4909.56,5282.66,P0364,Sensors Product 364,Sensors,242,217,C01798,"Myers, Wheeler and Hurst",Distributor,Transportation,Haleside,Austria,2018-06-02,1
20233019,446,1461,9,111,8,3,17,3759.75,3055.61,704.14,3892.53,4035.18,P0446,Fuel Systems Product 446,Fuel Systems,211,595,C01461,Wiggins-Martinez,OEM,Transportation,East Samantha,Spain,2025-04-28,1
20247587,79,648,4,33,1,1,20,4114.49,2551.31,1563.18,4271.7,4177.61,P0079,Fuel Systems Product 79,Fuel Systems,182,426,C00648,Patrick Ltd,Distributor,Manufacturing,Johnshire,Spain,2020-11-06,1
20243466,72,4424,8,93,1,2,4,384.07,334.79,49.28,393.79,417.32,P0072,Filtration Product 72,Filtration,99,254,C04424,"Smith, Jones and Rodriguez",OEM,Automotive,New Mandy,Austria,2022-12-16,1
20237385,122,3628,5,31,10,3,18,2067.02,1461.54,605.48,2086.14,2183.4,P0122,Electronics Product 122,Electronics,164,537,C03628,Gomez and Sons,Distributor,Automotive,Danielshire,France,2023-04-25,1
20239985,404,3340,8,46,1,4,1,2541.3,2233.85,307.45,2495.86,2512.66,P0404,Fuel Systems Product 404,Fuel Systems,366,655,C03340,"Davis, Allen and Williams",Distributor,Manufacturing,Hoshire,Belgium,2020-11-01,1
20242270,298,1110,1,55,6,2,14,3685.02,2744.31,940.71,3695.36,3949.96,P0298,Sensors Product 298,Sensors,292,933,C01110,Casey LLC,Distributor,Transportation,Rodriguezside,France,2020-05-20,1
20243755,376,2390,1,7,6,2,19,3654.52,3156.83,497.69,3835.57,3954.97,P0376,Cooling Systems Product 376,Cooling Systems,75,159,C02390,Butler Ltd,Fleet,Automotive,Taylorchester,France,2025-02-28,1
20230479,452,34,7,97,5,3,8,853.25,539.52,313.73,868.65,920.78,P0452,Aftertreatment Product 452,Aftertreatment,397,753,C00034,Rhodes and Sons,Distributor,Transportation,South Alan,Poland,2025-08-13,1
20221498,203,1320,7,45,3,1,9,288.62,233.2,55.42,282.53,305.03,P0203,Turbochargers Product 203,Turbochargers,387,910,C01320,Hunter LLC,Distributor,Transportation,Harperberg,Spain,2022-12-31,1
20258373,102,2002,2,12,4,2,4,4398.42,3831.13,567.29,4218.57,4601.48,P0102,Electronics Product 102,Electronics,346,814,C02002,Roberts Ltd,Fleet,Manufacturing,North Jenniferland,Poland,2024-02-09,1
20239740,74,1548,3,18,9,5,13,2282.81,1529.96,752.85,2196.06,2393.88,P0074,Sensors Product 74,Sensors,140,914,C01548,Cuevas Ltd,Fleet,Manufacturing,Moralesside,Germany,2020-04-10,1
20257699,375,2143,8,88,4,2,4,3118.6,2298.0,820.6,3043.68,3374.82,P0375,Electronics Product 375,Electronics,53,145,C02143,"Powell, Hayes and Green",Distributor,Manufacturing,West Karen,Spain,2019-03-09,1
20256966,470,4126,4,116,4,3,3,678.67,542.21,136.46,706.44,692.71,P0470,Electronics Product 470,Electronics,408,327,C04126,Daniel-Morton,Distributor,Manufacturing,Charlesville,Sweden,2018-10-25,1
20232925,8,4782,5,17,3,3,14,4348.71,3841.34,507.37,4438.07,4290.64,P0008,Turbochargers Product 8,Turbochargers,408,245,C04782,Flores and Sons,Distributor,Transportation,Poncefort,Belgium,2021-12-06,1
20244511,333,2960,1,91,9,4,12,1401.38,851.68,549.7,1431.35,1419.14,P0333,Aftertreatment Product 333,Aftertreatment,409,194,C02960,Black-Yates,Distributor,Automotive,North Matthew,Belgium,2024-12-16,1
20246136,10,4354,8,61,2,5,7,1076.13,699.17,376.96,1035.97,1137.77,P0010,Fuel Systems Product 10,Fuel Systems,65,148,C04354,Little-Brown,Fleet,Transportation,Cunninghamton,France,2019-12-30,1
20254370,498,2124,9,11,9,3,18,4191.7,2534.39,1657.31,4066.77,4054.48,P0498,Fuel Systems Product 498,Fuel Systems,235,606,C02124,"Trevino, Jennings and Lambert",OEM,Transportation,Serranomouth,Austria,2021-11-27,1
20239829,448,1773,7,66,10,5,1,2541.52,1848.62,692.9,2625.86,2616.26,P0448,Cooling Systems Product 448,Cooling Systems,64,439,C01773,Perez-Snow,Distributor,Manufacturing,Martinezview,Sweden,2021-01-17,1
20256423,182,4671,5,82,6,2,1,146.83,103.01,43.82,149.79,146.27,P0182,Aftertreatment Product 182,Aftertreatment,492,433,C04671,Benitez Inc,Distributor,Transportation,Fosterland,Italy,2020-04-08,1
20222716,6,1494,1,4,9,4,9,238.3,180.89,57.41,229.68,258.26,P0006,Cooling Systems Product 6,Cooling Systems,345,257,C01494,Klein-Jennings,Distributor,Transportation,North Janeberg,France,2026-05-04,1
20248524,244,4942,5,20,8,4,9,2120.12,1524.4,595.72,2182.26,2078.66,P0244,Fuel Systems Product 244,Fuel Systems,364,551,C04942,"Douglas, Gutierrez and Vasquez",Fleet,Transportation,Lopezborough,Netherlands,2021-05-04,1
20227816,58,1038,7,60,9,5,2,3476.11,2528.23,947.88,3351.82,3779.28,P0058,Sensors Product 58,Sensors,250,741,C01038,"Lawrence, Nelson and Lucas",Distributor,Manufacturing,Marychester,Sweden,2019-04-25,1
20233430,139,2320,8,16,9,3,19,4702.88,4101.85,601.03,4858.72,4775.09,P0139,Filtration Product 139,Filtration,167,1000,C02320,Oliver-Davis,Fleet,Transportation,North Kristinafurt,Netherlands,2018-06-06,1
20237854,159,1533,3,83,4,3,10,1419.38,1097.33,322.05,1412.33,1524.72,P0159,Filtration Product 159,Filtration,180,372,C01533,Sutton-Anderson,OEM,Manufacturing,Barreramouth,Germany,2017-07-17,1
20226679,345,2449,1,106,3,4,12,4095.11,3353.09,742.02,3917.97,4439.91,P0345,Electronics Product 345,Electronics,104,632,C02449,"Patterson, Harris and Johnson",Distributor,Manufacturing,South Kellyfurt,Poland,2020-02-28,1
20244382,458,1307,8,6,10,4,2,139.26,101.46,37.8,132.36,151.23,P0458,Sensors Product 458,Sensors,64,799,C01307,Long LLC,Fleet,Automotive,Lake Jennifer,Austria,2025-11-10,1
20261071,375,3550,5,9,1,2,9,3245.16,2419.72,825.44,3251.33,3536.06,P0375,Electronics Product 375,Electronics,53,145,C03550,"Hester, Johnson and Evans",Fleet,Manufacturing,Parkerview,Netherlands,2020-03-06,1
20251273,101,213,1,26,4,1,16,2643.71,1965.73,677.98,2562.03,2856.68,P0101,Turbochargers Product 101,Turbochargers,215,334,C00213,Burgess PLC,Fleet,Manufacturing,Barbarafurt,Austria,2024-05-27,1
20256390,170,2555,9,105,9,3,15,1471.66,1045.67,425.99,1461.08,1592.41,P0170,Fuel Systems Product 170,Fuel Systems,339,713,C02555,"Odom, Stone and Norman",Distributor,Manufacturing,West Jonathan,Poland,2018-02-15,1
20224344,30,414,3,4,4,4,5,2108.25,1498.83,609.42,2056.81,2285.2,P0030,Aftertreatment Product 30,Aftertreatment,124,141,C00414,Best PLC,Fleet,Manufacturing,Garymouth,Belgium,2019-03-10,1
20254269,228,1147,1,36,2,3,7,3619.01,2694.34,924.67,3506.47,3470.55,P0228,Filtration Product 228,Filtration,197,732,C01147,Sanders Ltd,Distributor,Manufacturing,Reynoldsmouth,Germany,2022-02-07,1
20259297,7,4678,3,69,10,1,1,2559.49,1627.06,932.43,2433.24,2659.49,P0007,Sensors Product 7,Sensors,349,969,C04678,Moran-Sullivan,Distributor,Automotive,Jessicaville,Sweden,2024-12-02,1
20227543,43,2703,1,110,8,3,17,2441.52,2152.69,288.83,2384.02,2487.09,P0043,Turbochargers Product 43,Turbochargers,303,322,C02703,Lopez LLC,OEM,Automotive,New Barbaraland,Netherlands,2024-09-03,1
20257590,150,2057,10,48,9,2,17,3475.78,2995.21,480.57,3336.28,3769.67,P0150,Sensors Product 150,Sensors,296,856,C02057,Rodriguez Ltd,OEM,Transportation,Olsonland,Belgium,2023-07-11,1
20255389,417,3799,6,37,7,2,18,1706.58,1457.78,248.8,1790.12,1632.19,P0417,Fuel Systems Product 417,Fuel Systems,346,907,C03799,French and Sons,OEM,Automotive,Murphyhaven,Spain,2024-10-08,1
20234936,324,3954,6,5,9,4,7,192.02,159.56,32.46,192.58,205.99,P0324,Fuel Systems Product 324,Fuel Systems,310,610,C03954,Walls-Boone,Fleet,Automotive,North Amanda,Spain,2026-06-08,1
